conduct_id,conduct_name,shop_id,gender,age,register_time,mobile,wechat_openid,minapp_openid,province,turn_postive_time,position,duration,mobile_auth_status,openid_auth_status
adviser_000000892517,耿玉英,S1|S8|S9,女,23,2022-12-27 09:37:27,mock_18048379943,oO8fw5mkys1uAfCrRgIanD03Q9Ze5TpNzY,oO8fw5uevw4p7UkEfozF9H0d26lxC13i8y,香港特别行政区,2022-11-26 08:37:40,5,1,0,1
adviser_000000165847,李兰英,S10|S6|S9|S8|S1|S7,男,36,2021-07-16 05:41:27,mock_18194276219,oO8fw5zOat5hbd2NpBeCyXlJPr8SsTIGKn,oO8fw5BhClJN8DUnQ4VSsRatcjqA1zO5ex,湖南省,2021-11-18 10:50:11,1,8,0,1
adviser_000000569127,卿浩,S1|S6|S2|S10,女,47,2021-01-16 16:37:39,mock_17815598640,oO8fw5prHJFS8Gli0QY6cwPvboR4dy19Wh,oO8fw55UXupRfoNwhIjglEJksdB49YQGFt,贵州省,2021-09-26 09:33:25,1,8,1,0
adviser_000000782156,胡军,S2|S6|S9|S7|S5,女,27,2023-07-21 08:00:19,mock_15312880594,oO8fw5qhpD12id7cjTWLHOYr3SRZVf9Cwu,oO8fw5nj2OsxHbaWVy1k3TAKuwXRrcPSUL,香港特别行政区,2021-09-07 07:13:35,6,8,0,0
adviser_000000546218,夏静,S8|S1|S4|S10,男,28,2020-11-04 23:37:43,mock_14787450553,oO8fw5kcqSTHFaK7zxwmNAYIPsLOR3BftE,oO8fw51EHzqAv6i7oGcmZL4hYuUglVW9Nf,山西省,2023-02-18 20:36:41,4,1,0,1
adviser_000000842670,刘静,S3,未知,30,2022-08-18 06:59:43,mock_14718971706,oO8fw59Ls5WOC1PeznmUw3VqN2iF7XTcJM,oO8fw5oNYR03gPcFIt8Ch4HmAbrWiyX7n1,江苏省,2022-09-06 05:14:27,2,8,1,1
adviser_000000601874,杨荣,S8|S2,男,36,2023-05-06 05:13:29,mock_13252037785,oO8fw5L0xz9TibPvhEpmIgYnc7HlZrJBf3,oO8fw5Yrnyo3wWStVjTEfUlvAFhxi0OmG4,广东省,2022-04-02 00:26:39,4,9,0,1
adviser_000000834165,梁凯,S1|S9|S3|S4|S2|S5|S8|S7|S10,女,21,2021-11-26 21:23:03,mock_14718331540,oO8fw5OH6umF307YBnCkscJVpw5QPNXAvo,oO8fw5JNlro76jKGhzsQqb90WCigPFYRXI,陕西省,2023-02-11 11:57:27,1,7,0,1
adviser_000000908643,梁波,S8|S6|S3|S10|S4|S2|S9,未知,31,2021-04-08 01:13:39,mock_18993779377,oO8fw5mkT0qVsjaPuF3L76Ho5WvdeGiAKY,oO8fw557twV8ysnJHlm0A1DRuLTBoIrx64,云南省,2021-10-13 23:16:23,2,5,1,0
adviser_000000037541,陈婷,S10|S7|S3|S8|S1|S6,男,50,2021-03-27 09:54:25,mock_15593253296,oO8fw5xHVgEI07iez8amrAchb4spB69FuD,oO8fw5285R7tDydxQJlSwVKFOvnUPqg3EY,内蒙古自治区,2021-12-03 10:05:29,2,7,0,1
adviser_000000017349,胡明,S2,男,34,2021-10-13 22:44:17,mock_18811975115,oO8fw5yRIXmEev28h3wg9KuYMSO47qTnLi,oO8fw5I0rBxOvd5U26oKj3bZPkEqH74pFJ,吉林省,2022-05-04 04:56:38,1,8,1,1
adviser_000000874906,陈玉华,S1|S10|S9|S4|S5|S6|S3,男,18,2021-12-13 20:29:44,mock_17723108074,oO8fw5DAWgCN62137MT8y09dvpKHqeaEPS,oO8fw5ZgrSTm7EwA2C6kNDi8IW9lztX4eb,河南省,2023-06-29 15:02:34,6,4,0,1
adviser_000000653908,杨帆,S6|S3|S8|S5|S9|S2|S4,男,44,2023-03-18 09:44:16,mock_14561578575,oO8fw5NQTWDBh93PoevnCpxuJbUKrRl65g,oO8fw5HLj9hstW8QwY6nkMpuJZ25CeAg1v,陕西省,2022-10-04 20:30:52,1,5,1,0
adviser_000000108936,王婷婷,S7|S8|S3,男,27,2023-01-25 05:55:25,mock_15817386726,oO8fw5C0m3Zt4ewX7fFQHoIx2lLhBSad6O,oO8fw53EjArmV185TuK6LBe9qxbXzW0siQ,云南省,2022-10-10 03:26:44,2,9,1,0
adviser_000000534892,崔柳,S2|S3|S4|S7|S8|S5|S6,女,35,2021-05-17 18:08:26,mock_17072740496,oO8fw5CQtzicaj3xy0hUEv9ofSTX6gw2eP,oO8fw5dVNY8RnFzWwXfS7bh0sMBx9r5j3A,福建省,2022-06-26 08:43:55,4,10,0,0
adviser_000000214835,唐秀华,S10|S5|S9|S8|S7|S3,男,31,2023-02-04 12:07:08,mock_15318930069,oO8fw5piYa3MVnclx8JIGKA1FotSjegT67,oO8fw5tsHoUZkCDw7FYjMVhv1cda2IqLrK,云南省,2022-06-23 12:44:04,4,4,0,1
adviser_000000325849,王淑珍,S10,男,41,2021-03-06 22:20:42,mock_18370169673,oO8fw5SOCmwjerI9LNslg4b83xzi1YBPRW,oO8fw5fY5qdPN3XDsC2Ox1kRwVGo6nyE0j,香港特别行政区,2021-11-08 09:56:04,2,8,0,1
adviser_000000679085,彭雪梅,S9|S2|S4|S8,女,49,2021-10-27 10:11:26,mock_13689709428,oO8fw5Fr0o1C4lPOISpdYqRka9mMsNDJ5n,oO8fw54dlbz62EKp5mPkD1gV8UIFjGBWws,河北省,2022-02-26 01:12:42,6,6,0,0
adviser_000000486592,何杰,S9,男,30,2022-12-03 14:55:58,mock_17258849920,oO8fw5rIZf2uewEmptJ1U5GzL7iAsgMKBh,oO8fw5gkZKieYnRum82fp6QPc3HCEGVros,江苏省,2022-08-09 05:52:37,4,9,1,1
adviser_000000486193,赵强,S3,未知,18,2020-12-06 12:42:02,mock_13925221719,oO8fw5jxCNPEF30dVsMkfpT6IhQWZDoq8t,oO8fw5FP1e3x60aQvEW7D8tu5Xbi9hAJOk,天津市,2022-04-28 14:53:46,6,3,0,0
adviser_000000902135,朱慧,S1|S10|S5|S9|S6,男,18,2021-02-06 19:13:42,mock_15018355922,oO8fw5U0DS4eGofAF2WHsikwPumhCLY31c,oO8fw5cr1D9Lmi0HQZVw7WJoFO2Tb6YIPa,广东省,2021-10-19 16:23:45,2,1,0,0
adviser_000000340925,张玉梅,S4|S8|S7|S9|S2|S3|S1|S5|S6|S10,女,19,2022-01-09 13:54:32,mock_14726386958,oO8fw5b0GgDM7e4PUVlL63pTXxZFN25YuW,oO8fw5zU7m3sH2WAdMSNncXC9q40y6KRgt,河南省,2022-04-17 08:25:19,6,5,0,1
adviser_000000450917,常旭,S8|S5|S6|S9|S2|S4|S3|S7|S10|S1,男,23,2022-10-22 05:02:33,mock_13231827833,oO8fw5qwg92yo1Mf6ZXPrFu4QKzkOUIhNs,oO8fw5XIjQ9Tha6UxBsGY5ydwSA0Engkib,山西省,2022-02-19 18:37:34,2,3,1,1
adviser_000000357289,杨刚,S6,男,37,2023-06-14 04:29:02,mock_14916160253,oO8fw5PTOd4oe7rAzFtaU8G9q6DILsR5lg,oO8fw5LQsUhwexfmM4ZAFuO8RdI56y2pKJ,广西壮族自治区,2021-08-04 00:56:00,4,10,1,0
adviser_000000839740,关倩,S4|S6|S1,未知,43,2022-03-30 11:51:23,mock_13782560980,oO8fw5x7giDzrhNq2w5ytYOmJ0ClRQ961u,oO8fw5ehkKgANG1xV6ByRLP8SFwboXT9ZO,四川省,2022-05-21 15:43:17,4,6,1,1
adviser_000000327956,王瑞,S7|S10|S2|S6|S4|S9|S3|S1|S8|S5,未知,33,2021-06-28 21:49:54,mock_14798274542,oO8fw5A8owEKNQW6fMDBThkgrP523pyaI4,oO8fw5p4dIDAlTH6JhkzwgqQursXtxZGPF,安徽省,2021-09-11 00:43:35,1,3,1,1
adviser_000000182963,马瑜,S9,女,45,2022-01-26 16:11:05,mock_14922294174,oO8fw5VqdHLwx6hvoru7AiyZ0YIEk43CMO,oO8fw5IXfliRB7Mg0kvmJ59zUu2WrEp6QL,云南省,2023-01-03 12:04:18,4,4,1,1
adviser_000000647239,甘瑜,S7|S9|S4,男,32,2021-01-08 12:54:09,mock_15360205638,oO8fw5gaG01MuP75SFUC9HhprfmwqlyeKE,oO8fw5s3MtaiuYR6C29p7fSzBAQDJHxFGm,江西省,2021-09-19 06:03:14,6,4,0,0
adviser_000000946735,梁秀英,S9|S5|S3|S10|S8|S6|S7|S2|S1,未知,18,2023-02-16 18:58:57,mock_14963504255,oO8fw5OxNLU3WH9VwsYXuCol0PMeQJmvkK,oO8fw5KPF9Cp7oHV4hGjrOM3SXJdR2sNWm,西藏自治区,2021-09-29 05:28:40,4,4,1,1
adviser_000000806935,陈博,S6|S10|S3|S7|S5|S8|S2,男,40,2022-12-24 16:13:08,mock_18764321659,oO8fw5uOyGzThHUtCD9INJ2B0nRMkFb7gA,oO8fw5m6Sds5lEpGWRh13POCfLUbByzewD,山东省,2021-10-15 16:30:49,3,6,0,0
adviser_000000037561,白冬梅,S6|S5|S2|S10|S9|S4|S7|S1|S8|S3,女,26,2020-11-23 07:29:08,mock_18857218778,oO8fw5WUnHg9qmGBzhCt8lM3owYAE4yLpb,oO8fw5WyUIDe7C951mPX6uBKfsVOhr8g2E,北京市,2022-03-14 23:20:57,4,2,0,1
adviser_000000640913,何冬梅,S8|S1|S6|S2,未知,27,2021-02-28 07:27:02,mock_18614388751,oO8fw5fETrzSUkRcl6ZsM1ux7NIV93FGvQ,oO8fw5Zdv1zt0kFCaWXrDAL3GHnM27I9Te,陕西省,2022-05-25 17:54:02,4,5,0,0
adviser_000000130984,王辉,S2|S5|S10|S1|S7,女,25,2022-04-12 09:13:58,mock_14511809698,oO8fw5XklwR2KZfeAJzU3ThDYaqr07c49I,oO8fw5kBMTmbG8yQXS0h4Lp7d2oqOZPED3,内蒙古自治区,2022-05-16 23:19:50,1,10,0,1
adviser_000000398102,梅静,S5|S4,未知,19,2021-10-08 14:43:30,mock_13825827582,oO8fw5ROPNDhH3WrLsVjEovcwtyIMZ8x7q,oO8fw5upAgaH2zrWkTVnijLR17B8E3oqM5,河北省,2022-05-21 09:40:53,4,6,0,1
adviser_000000547831,刘玉英,S5,女,38,2022-12-21 14:55:23,mock_18796079568,oO8fw5csJKSmBTLyHG3AtuF8EZV02klIwg,oO8fw55ifJQRMld2H0pPhy9vbuTIAxkLmX,内蒙古自治区,2021-08-02 08:03:41,5,4,1,0
adviser_000000426175,陆鑫,S9|S2|S1|S10,男,30,2021-02-11 16:53:40,mock_18551933685,oO8fw5OsRQq2L63XvZP81FAJBkyE0YnNox,oO8fw5vBU8pm4aVy5sL1kfHRxtSuZAMQj9,天津市,2022-05-10 22:45:33,1,1,0,1
adviser_000000946852,陈秀梅,S4|S5|S8|S7|S3|S10|S6,女,24,2023-02-22 12:07:09,mock_17729853172,oO8fw50NFwa5RqL8boGrpmX1ts2DUHCkA4,oO8fw5EMe9LFN6WaYGkVbozqvHBfjpTP02,广东省,2022-02-15 02:04:17,2,10,1,0
adviser_000000758314,段荣,S6|S9|S10|S2|S8|S5|S1|S4|S3|S7,男,40,2021-04-19 11:59:40,mock_13342842754,oO8fw5fS2Dj3nlv67PURAy04YE8OsQTpLX,oO8fw5Q5f2wAPC4DXWb68Ys3kStcJeKgmo,台湾省,2021-08-02 20:07:35,5,3,0,0
adviser_000000785630,夏帆,S10|S6|S7|S8|S9|S5|S1|S4|S2,女,18,2022-10-13 05:31:19,mock_14978095875,oO8fw5Qw958a0fDjgzEsWiHLSJI7NXeZxY,oO8fw5fm8qGaUYdQDsAWjFCIzhS5iKZHeT,天津市,2023-01-04 19:56:54,5,4,0,1
adviser_000000312470,查明,S1|S5|S4|S2|S8|S9,男,28,2023-02-20 12:44:00,mock_13965780235,oO8fw5TDM0RgJjdfhEVb5mtexaKcI82ls1,oO8fw5MLZKa6qBfbYjJiuNWRmo0zxIlUQP,河北省,2021-10-09 03:59:54,4,4,1,0
adviser_000000362970,李斌,S7|S10|S9|S6|S2|S4|S3,男,46,2022-09-14 03:25:09,mock_17147720816,oO8fw5pz5guqkZnil7JIHC2Fb68yENwSMU,oO8fw5sjP8IloXJNcdAg9zKFh6mvSLt3YW,山东省,2022-08-10 06:28:08,4,4,1,0
adviser_000000693571,何桂兰,S2|S9|S1|S8|S6|S4,未知,23,2021-02-05 15:09:36,mock_18785116101,oO8fw5EPDjwtZl8ROv3dLn2XiKyVGgNcBe,oO8fw5PJvu2KdTwtNO3RSxy6kL8cGF7WmA,海南省,2021-08-09 02:31:54,3,3,0,1
adviser_000000309186,陈丽,S7|S4|S5|S9,女,42,2023-01-29 12:12:49,mock_18737723152,oO8fw52gOTxhGziBXa4esAYIU10q3Frw7t,oO8fw5W9FOK0zmh6J4wcGaMbCqju8g7SyB,广西壮族自治区,2022-05-10 15:38:50,1,10,0,1
adviser_000000127854,蔡倩,S2|S3|S5,男,49,2023-02-14 14:37:17,mock_14963682453,oO8fw5EHYFMzasqKT5x1vP4r08BXJZjgwy,oO8fw5XSUQfixm1VCKw7kzdnErRtND8sW2,海南省,2022-07-15 18:51:54,4,5,0,0
adviser_000000071596,董云,S6|S9,未知,31,2023-07-18 20:45:54,mock_13474617325,oO8fw5REX20idPpscFo5OJeSH7IW3vYk1t,oO8fw5kociMUVd8KDQfuLRejNIP9lJxbvE,浙江省,2022-06-26 06:49:52,3,5,1,0
adviser_000000381975,刘春梅,S5|S8|S6|S1,未知,46,2022-05-14 12:27:06,mock_18929741042,oO8fw5LujAsPMh987WTxoBtV5nN1OlfYZz,oO8fw5Ml6fJrFcBdXRTiwYNx5am03tP4Iu,福建省,2022-04-14 06:06:27,2,9,1,1
adviser_000000462789,王金凤,S4|S7|S6|S2|S5,男,27,2023-04-28 19:29:12,mock_15891189255,oO8fw5iExD70hOVZenjmIqR8pHSf1JNKod,oO8fw55BkQglGPRK9SLyf6sbVETmCpY0Nx,云南省,2022-10-06 02:12:18,4,7,0,0
adviser_000000024971,龚亮,S6|S7|S2,未知,41,2022-06-09 02:04:36,mock_17826509630,oO8fw5GzhVxZ3Aa1E0iB4PWgNuUDXvlpoL,oO8fw5RzaTK8SkOZANulXjPFeIQdy69WVn,浙江省,2022-05-26 14:05:10,6,5,1,0
adviser_000000425079,何桂芝,S5|S8|S6|S1|S10|S4|S7,未知,24,2022-02-18 07:54:51,mock_13393736821,oO8fw5Xdyq3B7f6vAMkC50lLibxnQHS9zK,oO8fw5dwyAXq27zpeOvtcN6KU9rox0lamG,西藏自治区,2021-12-11 18:10:48,6,4,0,0
adviser_000000589713,魏建,S4|S10|S5,男,37,2022-02-03 22:02:23,mock_14746044295,oO8fw57ygKbiVc2xZdkuqo9meSTCaXnlOr,oO8fw5f7vDSU6x8sXytlZpV9WN1gC32Phi,江西省,2023-06-19 02:04:31,5,1,1,1
adviser_000000834071,周兰英,S6|S4|S3|S10|S8|S7|S5,男,32,2021-08-06 22:03:55,mock_15836170115,oO8fw5t5wdxz3bYN6LakHPqMCshZmGc1p9,oO8fw5ybfBQ1lGsgdjrC8VpDIXEkq5cKt6,广东省,2022-01-21 02:51:01,3,5,0,1
adviser_000000846903,孟颖,S9|S5|S1|S6|S7|S4|S10|S3|S2|S8,男,22,2022-06-18 14:47:33,mock_13446692724,oO8fw5BMHTSOplYhiyJWmjvuzF9Dt3Rk1P,oO8fw5LXCiHuqwvpASW2gND397aEK1zR6r,宁夏回族自治区,2021-10-02 07:23:49,3,6,1,0
adviser_000000895320,秦秀英,S5|S4|S10|S2|S9|S1|S6|S8,未知,24,2021-02-26 21:43:47,mock_18920226748,oO8fw5NgJhmPuaWypHqY7Gods02B164rX9,oO8fw5ntQBZP6gGNabwjzpvdqKr27MR4eo,海南省,2021-11-15 05:58:27,6,5,1,0
adviser_000000426093,李敏,S5|S8|S7|S1|S3|S4|S10|S2,女,22,2021-12-14 20:56:22,mock_15049225613,oO8fw54p0HdVxialkqCgzyYc5wZjE78Mmo,oO8fw52IQjArC7H0oTm9fLDvE4RpPzS8kF,陕西省,2022-02-19 09:01:51,2,6,0,1
adviser_000000724185,吴冬梅,S9|S5|S4|S10|S7|S2|S8|S3|S1,女,39,2022-10-17 20:29:01,mock_15551718781,oO8fw5CEtVX67OD3fg5kMoH4aBpSJQuKWl,oO8fw5OZdSVsYNAC47LoknucWD92IPpmx6,贵州省,2023-03-14 17:54:49,6,4,0,0
adviser_000000743152,姚帅,S6|S2|S10|S5|S8|S3|S1,男,29,2022-07-31 21:33:08,mock_18960850208,oO8fw5XxzuELDHn24jaAT6iPv8JdB30Uf1,oO8fw5tb49iI7aewJznTUXkSWCA8fqGVrj,四川省,2022-07-16 17:23:04,2,8,0,1
adviser_000000729314,潘平,S4|S9|S1|S8|S3|S6|S2,男,36,2021-04-26 20:27:03,mock_15844970622,oO8fw5T7gXCAQvlchuMkzWSLEiKFd5eDf4,oO8fw55zYFgPj8MVowi3NXbsAt7vdelqUR,江西省,2023-01-29 20:18:46,5,10,1,1
adviser_000000257036,程雷,S9|S6|S4|S8,男,26,2021-12-20 01:18:20,mock_18030967305,oO8fw5RYiUAu74cxfBTXOCKWls6oyLjaeQ,oO8fw52RdfBrVqaiU9voC387lIuxGyw04Z,湖南省,2021-12-09 19:27:36,5,5,0,1
adviser_000000098321,谢婷婷,S7|S10|S9,男,28,2022-03-02 16:37:48,mock_14757666460,oO8fw5QWdNjIxbwzqr57EDOmifBRtaV92T,oO8fw58Albf1cSqp26jPDWaZFQRsNIOn5k,天津市,2021-11-01 14:26:54,3,7,0,0
adviser_000000103964,梅桂芝,S9|S8|S10|S5|S6|S7|S2|S4|S3,女,39,2020-11-02 01:53:39,mock_18883612155,oO8fw5v3c5DqTZaNgyKhew2xOk4oRCEFtI,oO8fw5mZUr2vtYuFCMe3i0nGdwxaB6z9ER,云南省,2022-04-10 21:58:34,3,9,0,0
adviser_000000921065,马凯,S5|S6|S2|S8|S4,男,44,2021-11-08 18:50:13,mock_13923823338,oO8fw514rBFMUyX8tdpCOVY9kKiqTwPH7I,oO8fw5liaQX8HGMym7Kqkj4YT1JxZD0nup,辽宁省,2023-01-03 21:35:51,5,7,0,0
adviser_000000371902,戴婷婷,S7|S1|S6,未知,33,2020-12-17 14:02:23,mock_17013211161,oO8fw5XJZVnjCvLOa9uShNPt5bzlY2W1RF,oO8fw5W62nYECN95OfprdvxLgoyPV8zJ0X,北京市,2022-03-02 14:37:48,1,5,1,0
adviser_000000495672,蔡倩,S4|S5|S10|S6|S9|S3|S2|S1|S8|S7,男,50,2021-09-10 13:40:53,mock_14771461240,oO8fw5NxcTh6AH1uoFKIEtqR08iOmnUBv5,oO8fw5Km8SepZRxJghsHiY3DCczMaEdVO1,上海市,2023-06-08 14:30:39,1,9,0,1
adviser_000000627391,赵秀梅,S9|S4|S6|S3|S10|S5,女,21,2023-03-11 01:11:10,mock_17696532882,oO8fw5ST7yzYZsMxGnil9QmVDoA6dIgp3W,oO8fw5W5hEn2wjUbLxOG47yYDk9JuBCT3Q,河南省,2022-05-26 19:52:09,4,10,0,0
adviser_000000493120,卢丹丹,S1|S8|S4,男,33,2020-11-26 11:28:59,mock_17685279094,oO8fw5XI18aAluTpkjrPMYVRLNgiJhz3mq,oO8fw5YWBsoOr5cpzgfIGwQ8FML9tZe2S3,香港特别行政区,2021-11-24 03:00:17,6,3,0,0
adviser_000000907612,吴涛,S9|S5|S4|S10|S2,未知,50,2021-05-08 13:24:17,mock_14723882061,oO8fw5sK05O7rWluNqdU6tkgnioMSEHcxB,oO8fw5l5RJyuP3CSOd9KeoHTciVM8kQ6GF,广西壮族自治区,2021-09-26 22:10:43,4,1,1,0
adviser_000000501268,陈博,S1|S6|S3|S2|S5|S9|S8|S4,男,38,2020-11-16 07:54:47,mock_17270041680,oO8fw574ftTc89Prw3GYAl1EbWBOxH6ISg,oO8fw5M2F8CTQA3HZmE0soezgjOUuRNcak,山西省,2023-05-26 13:57:56,2,2,0,1
adviser_000000832049,王成,S6|S9|S7|S2,男,20,2022-08-27 17:56:29,mock_18419113645,oO8fw5zpdKqmgbiIvxl29ZYTCRnJOf5UjA,oO8fw5GOSI17Z4iFWLaHyYDlrVPotgnUsm,安徽省,2022-03-19 06:27:12,2,5,1,1
adviser_000000784205,林丹丹,S2|S10|S7|S5|S9|S8|S1|S6,男,44,2022-02-24 06:14:19,mock_18471389435,oO8fw5MJzVcS4bQOB71mT96gjyWDR0n3Xo,oO8fw59bSqaPHuyKtERChv0B6WcNeUI3O1,河南省,2021-08-09 09:27:46,1,10,0,1
adviser_000000924861,曾涛,S8|S1|S4|S2|S6|S3,男,27,2020-12-09 20:22:46,mock_15610860601,oO8fw50XCSuhUNVdMwHGFPgp2Ox7Bli1vt,oO8fw5MSLNaXiuFr1WVgOJApEto06bsnG4,贵州省,2022-03-19 19:40:16,3,1,0,1
adviser_000000940572,戴静,S3|S6|S10|S1|S7|S9|S8|S2,女,48,2021-10-02 05:58:19,mock_17221530322,oO8fw5uO68c37Er4pFxfYmszvBCtVbPUgJ,oO8fw5H8tIMyruSiehDCPvFc6xzW07BsK1,新疆维吾尔自治区,2021-09-08 13:38:59,4,4,0,1
adviser_000000562378,欧欣,S7|S2|S9|S4|S3|S5|S10|S6|S1|S8,未知,22,2021-05-02 20:59:57,mock_14786846512,oO8fw5YxVnzrQXfJB9GHSbvCaNcjuRohd2,oO8fw5ZdBJTFr0abXUipY8fV6tRCx23SoO,青海省,2021-11-29 09:42:00,6,3,0,0
adviser_000000906584,胡慧,S3|S4|S5|S10|S8|S1|S7|S6|S2,男,33,2023-01-22 22:36:28,mock_13086120501,oO8fw5FLCHeinGBWpqfKdl1T8cQ7VJNvSU,oO8fw5HSiXyBTI9MqonetV4DpAvfduZagb,江西省,2021-11-25 15:21:54,4,5,0,0
adviser_000000693874,颜想,S3|S9|S4|S6|S1|S2|S10,男,19,2022-05-27 20:10:26,mock_17534744579,oO8fw5j9pY35qBtFG4nN016XOLmiJeuf8D,oO8fw54dgtPQ6nzSZvOxmVa3Hh5o0FwliM,江西省,2023-01-25 12:00:58,1,5,1,0
adviser_000000245069,吴峰,S3|S10|S2|S5|S9,男,21,2023-02-24 18:24:23,mock_17050477553,oO8fw5Ds9mE8VYIydovAeL7UOH5PtcpwzQ,oO8fw5NTMRHnA0aJgcFiowZ8UQm4X1EBKI,山西省,2022-07-01 13:10:10,5,2,1,1
adviser_000000687590,单晨,S4,女,25,2021-06-06 12:04:03,mock_17537539573,oO8fw5eY0PjoXAairMU9pSEnORIJ3zgbtZ,oO8fw5oBKbAyzZTSI7xgh28wjEU3uHitfc,河南省,2021-11-03 00:41:19,3,7,0,1
adviser_000000372890,鲍桂芝,S1|S9|S6|S3|S7|S2|S8|S4,女,40,2021-06-19 00:20:16,mock_13093315614,oO8fw5Rpvm8uK0Q1X9G6hISedJgV3za5A2,oO8fw5CWGzJmU7Mobt5iXygQKSfr6p0Ivq,安徽省,2023-03-07 16:45:27,2,4,0,1
adviser_000000416279,陈海燕,S9|S8|S10|S5|S1|S6|S3|S2|S7,女,47,2021-08-16 14:12:53,mock_13467347424,oO8fw5BgrlVQwMy5YRzH176ZpkLIK4fv0F,oO8fw5fNDMCeZS35JPtlBhFbGOLiv61TcR,内蒙古自治区,2022-01-19 18:23:37,4,5,0,1
adviser_000000053269,谭凤英,S2|S4|S10|S5|S8|S1|S7|S3,男,36,2022-04-06 11:43:26,mock_15082249093,oO8fw5lrE2YdAFN4sokLuHV3iaZq6MgvPx,oO8fw5KEIQ4ikeJSzaLhDvjbgWnuCqoVHs,浙江省,2021-12-28 18:11:44,1,9,1,0
adviser_000000235641,陈俊,S3|S7,男,42,2020-11-07 07:54:17,mock_18173383443,oO8fw5pEb47mPle12hGxqiFWZu0jAvNTXy,oO8fw5nB9NymLP6QsEHVIqueGfTwCF2RzU,海南省,2021-11-07 15:31:23,3,7,1,1
adviser_000000581730,张静,S7|S3|S8|S10|S5|S4|S9|S1|S6,未知,20,2021-02-14 01:38:31,mock_13078161278,oO8fw56GfdnWqNDjJth0CmlgM3HRT2B5X8,oO8fw5D90Kb3acrd4HEtS61yjPBUoML8se,河南省,2022-10-16 08:42:02,3,3,0,0
adviser_000000382165,董文,S2|S4|S1|S7|S9|S10|S5|S8|S6,男,43,2023-07-11 16:22:31,mock_17780976877,oO8fw5rO02hwNtnpXoy6CKm3FPGdMD9lSL,oO8fw5Vki0PyqJuZohjtl6XzCbpd7mSLTc,北京市,2022-05-13 11:55:01,2,2,0,1
adviser_000000190234,郑建国,S9,未知,28,2021-09-20 16:58:04,mock_14540191653,oO8fw50DXy4gP5GZOfrzBF9vtuT2iH1wjc,oO8fw54sT39keG7y80QuVDBPErYjdzWOHw,澳门特别行政区,2022-08-23 09:38:08,2,8,1,1
adviser_000000721906,彭桂荣,S7,女,22,2021-05-14 19:35:37,mock_13055760294,oO8fw5tfcBmqyT6lIUh3F72xbApgXRO8ez,oO8fw5iUdzCGrWgpjNQeDstT94IZLHAbBm,陕西省,2023-07-22 21:07:18,5,9,0,0
adviser_000000513062,张林,S7|S5|S8|S9|S10|S1|S4,未知,21,2022-04-19 00:40:12,mock_14518683617,oO8fw5VU5r0HmFsOIvJKxoA6tMgzcY7PWX,oO8fw5NJOt5rXj8KUV2xQlpPBEsZIF34aD,香港特别行政区,2022-12-14 21:59:32,1,5,1,1
adviser_000000210754,程秀芳,S9|S3|S1|S6|S2|S7,未知,47,2021-08-26 17:26:44,mock_15595761366,oO8fw5M2NlucjfQksrHXG43U9Ahd5vLoJW,oO8fw5PmIMouKSLGEDCYefxhRbZg8NcyU4,黑龙江省,2021-12-20 14:59:55,1,5,0,0
adviser_000000907258,苏志强,S8|S9|S4|S3|S1|S2|S7|S5|S6,未知,35,2022-01-22 16:50:38,mock_17061192954,oO8fw5rKWegEzisyoAclOFUJbP9MmXYVv1,oO8fw52hi3rBlHxTAtvbd9X8eKz1RNuyZG,西藏自治区,2023-06-17 11:54:57,1,5,1,1
adviser_000000803219,侯瑜,S6|S3|S7|S10|S8|S4|S1|S5,未知,18,2022-05-11 11:43:05,mock_15862845943,oO8fw5CvuRGfALFaPQzEnl0VYKcN4HpSoD,oO8fw5ikde3SFP6YfcIWaTLVQUM2EgA1sr,贵州省,2022-07-14 00:47:06,6,1,0,1
adviser_000000192730,甄云,S4|S3|S6|S10|S1,男,48,2022-07-21 08:16:56,mock_15316634886,oO8fw5LctiSQgEBjG3YIDwAqZ7eJT904R1,oO8fw5qXKmTold8ptJk0nI6Nxrv4Q3yeSh,湖北省,2022-12-30 15:31:10,3,9,1,1
adviser_000000509723,郑婷,S6|S4|S7|S1|S8,女,21,2021-09-08 14:12:27,mock_17811496967,oO8fw575Vbf1wlUODFg8hnGqMkPcepisW3,oO8fw5lgUo8KDJ1rTExj9AnHztyw4GNO5F,香港特别行政区,2022-03-31 07:38:22,1,10,1,1
adviser_000000850123,张亮,S6|S3|S9|S7|S8,女,31,2022-09-12 10:34:02,mock_18917136786,oO8fw5VrC9xRJT7ZnjbpDAa6MLEKPo8Ihv,oO8fw5nsSlw5XLT8x4j20r1PukpqGagBVW,广西壮族自治区,2022-09-03 01:13:31,2,4,1,0
adviser_000000725630,魏利,S3|S1|S8|S7|S4|S10,未知,41,2023-07-03 11:10:15,mock_17536920320,oO8fw57hx1HtMkSYAuqdsJ3aj2ErWpRw65,oO8fw5akW76JNnqsmUBcd1DZHr5Rh2vP9S,湖北省,2022-05-14 11:04:33,6,6,1,0
adviser_000000590423,何想,S5|S7,女,23,2022-12-05 22:10:50,mock_15830267761,oO8fw5GrNT37bYA9OujJVEiyDgKqfHwZ0l,oO8fw5ZXUwFNfbA0akpJOEvSCj7iLzDmgY,重庆市,2022-04-19 10:01:56,3,4,0,1
